Date,Tmax_1,Tmin_1,Tavg_1,Tdepart,Tdew_point_1,Twet_bulb_1,HeatDegDay_1,CoolDegDay_1,Sunrise,Sunset,PrecipTotal_1,StnPressure_1,Wind_ResultSpeed_1,Wind_ResultDir_1,Wind_AvgSpeed_1,WeatherCode_BR_1,WeatherCode_DZ_1,WeatherCode_HZ_1,WeatherCode_NONE_1,WeatherCode_RA_1,WeatherCode_TS_1,WeatherCode_TSRA_1,Tmax_2,Tmin_2,Tavg_2,Tdew_point_2,Twet_bulb_2,HeatDegDay_2,CoolDegDay_2,PrecipTotal_2,StnPressure_2,Wind_ResultSpeed_2,Wind_ResultDir_2,Wind_AvgSpeed_2,WeatherCode_BR_2,WeatherCode_DZ_2,WeatherCode_HZ_2,WeatherCode_NONE_2,WeatherCode_RA_2,WeatherCode_TS_2,WeatherCode_TSRA_2
2013-09-03,77,57,67,-1,54,59,0,2,519,1824,0.0,29.32,4.0,30,5.8,0,0,0,1,0,0,0,76,58,67,54,60,0,2,0.0,29.39,1.5,34,4.6,0,0,0,1,0,0,0
2013-09-04,84,59,72,4,57,63,0,7,520,1822,0.0,29.37,6.2,26,7.0,0,0,0,1,0,0,0,84,59,72,55,62,0,7,0.0,29.44,6.4,25,6.8,0,0,0,1,0,0,0
2013-09-05,74,59,67,0,54,60,0,2,521,1821,0.005,29.49,9.0,5,9.2,0,0,0,1,0,0,0,74,65,70,53,60,0,5,0.0,29.55,9.2,6,9.9,0,0,0,1,0,0,0
2013-09-06,86,57,72,5,58,64,0,7,522,1819,0.0,29.38,4.7,20,6.0,0,0,0,1,0,0,0,85,62,74,55,63,0,9,0.0,29.44,4.3,17,6.0,0,0,0,1,0,0,0
2013-09-07,88,65,77,10,62,68,0,12,523,1817,0.01,29.21,5.7,23,6.9,0,0,0,1,0,0,0,87,68,78,61,67,0,13,0.0,29.28,5.8,23,7.7,0,0,0,1,0,0,0
2013-09-08,77,71,74,8,66,69,0,9,524,1815,0.0,29.26,10.5,7,11.9,0,0,0,1,0,0,0,78,71,75,65,68,0,10,0.0,29.33,10.1,7,12.0,0,0,0,1,0,0,0
2013-09-09,94,68,81,15,70,74,0,16,525,1814,0.0,29.15,9.0,20,10.1,0,0,0,1,0,0,0,94,69,82,68,73,0,17,0.0,29.22,8.5,20,9.2,0,0,1,0,0,0,0
2013-09-10,95,77,86,20,64,71,0,21,526,1812,0.0,29.25,12.1,24,12.5,0,0,0,1,0,0,0,96,78,87,63,71,0,22,0.0,29.32,12.2,24,12.5,0,0,0,1,0,0,0
2013-09-11,91,75,83,18,66,71,0,18,527,1810,0.005,29.28,4.2,27,7.5,0,0,0,1,0,0,0,92,75,84,66,71,0,19,0.005,29.34,5.1,25,6.9,0,0,0,1,0,0,0
2013-09-12,82,62,72,7,59,64,0,7,528,1809,0.005,29.28,7.0,35,9.4,0,0,0,0,1,0,0,83,63,73,58,64,0,8,0.06,29.34,6.8,34,9.8,0,0,0,1,0,0,0
2013-09-13,67,52,60,-5,45,52,5,0,529,1807,0.0,29.41,10.7,1,11.5,0,0,0,1,0,0,0,67,54,61,45,53,4,0,0.005,29.47,12.8,1,13.5,0,0,0,1,0,0,0
2013-09-14,72,47,60,-4,43,52,5,0,530,1805,0.0,29.36,4.7,21,5.9,0,0,0,1,0,0,0,72,51,62,41,52,3,0,0.0,29.44,5.3,19,6.3,0,0,0,1,0,0,0
2013-09-15,62,56,59,-5,52,55,6,0,531,1803,0.65,29.34,1.1,2,5.4,1,0,0,0,1,0,0,62,58,60,51,55,5,0,0.24,29.41,0.4,19,5.1,1,1,0,0,1,0,0
2013-09-16,64,51,58,-6,47,52,7,0,532,1800,0.0,29.59,9.7,3,10.8,0,0,0,1,0,0,0,64,55,60,47,53,5,0,0.005,29.65,11.4,3,12.8,0,0,0,1,0,0,0
2013-09-17,71,49,60,-4,51,56,5,0,533,1758,0.0,29.49,7.0,13,7.6,0,0,0,1,0,0,0,70,53,62,49,55,3,0,0.005,29.55,7.2,12,8.2,0,0,0,1,0,0,0
2013-09-18,81,60,71,7,60,64,0,6,535,1756,0.55,29.26,8.7,18,9.0,0,0,0,1,0,0,0,82,62,72,58,62,0,7,0.51,29.35,6.7,17,9.1,0,0,1,0,0,1,0
2013-09-19,84,69,77,14,68,70,0,12,536,1755,0.84,29.14,8.3,16,10.6,1,0,1,0,1,1,1,84,70,77,66,69,0,12,0.005,29.21,7.8,16,10.0,1,0,1,0,1,0,0
2013-09-20,76,58,67,5,60,63,0,2,537,1753,0.005,29.08,10.1,26,11.0,0,0,0,1,0,0,0,77,59,68,59,63,0,3,0.02,29.15,10.3,26,11.2,0,0,0,1,0,0,0
2013-09-21,67,52,60,-2,48,53,5,0,538,1751,0.0,29.17,9.6,33,10.0,0,0,0,1,0,0,0,67,51,59,46,53,6,0,0.0,29.23,9.0,33,9.5,0,0,0,1,0,0,0
2013-09-22,67,49,58,-4,47,52,7,0,539,1749,0.0,29.3,6.2,4,7.5,0,0,0,1,0,0,0,67,49,58,45,51,7,0,0.0,29.36,4.8,5,6.8,0,0,0,1,0,0,0
2013-09-23,67,46,57,-4,48,53,8,0,540,1748,0.0,29.34,4.9,10,6.1,0,0,0,1,0,0,0,67,50,59,45,52,6,0,0.0,29.41,6.8,11,7.6,0,0,0,1,0,0,0
2013-09-24,70,49,60,-1,49,54,5,0,541,1746,0.0,29.26,6.2,10,8.0,0,0,0,1,0,0,0,91,52,72,48,54,0,7,0.0,29.33,5.8,9,7.7,0,0,0,1,0,0,0
2013-09-25,70,51,61,0,52,56,4,0,542,1744,0.0,29.23,4.8,5,5.7,0,0,0,1,0,0,0,71,56,64,51,56,1,0,0.0,29.29,5.9,6,6.6,0,0,0,1,0,0,0
2013-09-26,75,50,63,3,52,58,2,0,543,1742,0.0,29.34,3.8,8,4.2,1,0,0,0,0,0,0,75,55,65,52,58,0,0,0.0,29.4,4.1,9,4.6,0,0,0,1,0,0,0
2013-09-27,81,52,67,7,51,57,0,2,544,1741,0.0,29.38,7.0,13,7.4,0,0,0,1,0,0,0,80,57,69,48,57,0,4,0.0,29.44,6.6,12,7.3,0,0,0,1,0,0,0
2013-09-28,84,55,70,11,56,62,0,5,545,1739,0.2,29.24,10.9,19,12.7,1,0,0,0,1,0,0,85,58,72,54,61,0,7,0.02,29.31,10.2,18,11.3,1,0,0,0,1,0,0
2013-09-29,68,51,60,1,49,54,5,0,546,1737,0.18,29.29,6.0,36,7.6,1,0,0,0,1,0,0,84,53,69,48,54,0,4,0.22,29.36,6.3,36,7.8,1,0,0,0,1,0,0
2013-09-30,74,47,61,2,49,55,4,0,547,1735,0.0,29.21,5.8,19,6.2,0,0,0,1,0,0,0,76,50,63,47,55,2,0,0.0,29.28,4.2,19,4.9,0,0,0,1,0,0,0
2013-10-01,79,62,71,13,62,65,0,6,548,1734,0.0,29.21,12.5,22,12.2,1,0,0,0,0,0,0,79,62,71,61,64,0,6,0.0,29.28,11.9,21,11.5,1,0,1,0,0,0,0
2013-10-02,76,62,69,11,50,59,0,4,549,1732,0.0,29.31,4.7,7,6.4,1,0,0,0,0,0,0,77,64,71,50,59,0,6,0.0,29.37,5.2,7,7.3,1,0,1,0,0,0,0
2013-10-03,78,60,69,12,65,67,0,4,550,1730,0.12,29.19,7.4,19,7.9,1,1,0,0,1,0,0,78,64,71,65,67,0,6,0.8,29.26,7.1,19,7.7,1,1,1,0,1,0,0
2013-10-04,74,65,70,13,65,66,0,5,552,1729,0.005,29.23,2.6,12,6.2,1,0,0,0,1,0,0,76,66,71,64,66,0,6,0.0,29.29,2.0,16,6.0,1,0,1,0,0,0,0
2013-10-05,80,61,71,14,66,68,0,6,553,1727,0.82,29.11,5.2,19,6.4,1,0,0,0,0,0,1,81,65,73,66,68,0,8,0.68,29.18,6.7,19,8.1,1,0,1,0,0,0,0
2013-10-06,64,45,55,-1,44,49,10,0,554,1725,0.09,29.02,8.7,25,9.5,0,0,0,0,1,0,0,76,48,62,44,50,3,0,0.06,29.1,10.1,25,10.6,1,1,0,0,1,0,0
2013-10-07,68,45,57,1,45,50,8,0,555,1724,0.005,29.23,6.1,28,9.0,0,0,0,1,0,0,0,67,45,56,44,50,9,0,0.0,29.3,6.3,26,9.1,0,0,0,1,0,0,0
2013-10-08,75,43,59,3,48,53,6,0,556,1722,0.0,29.42,4.7,18,5.6,0,0,0,1,0,0,0,76,49,63,46,53,2,0,0.0,29.49,4.0,17,5.0,0,0,0,1,0,0,0
2013-10-09,71,48,60,5,47,53,5,0,557,1720,0.0,29.45,3.6,12,4.6,0,0,0,1,0,0,0,70,52,61,47,53,4,0,0.0,29.52,3.4,11,4.9,0,0,0,1,0,0,0
2013-10-10,74,46,60,5,50,55,5,0,558,1719,0.0,29.37,2.9,13,3.9,1,0,0,0,0,0,0,75,51,63,49,55,2,0,0.0,29.44,3.0,12,3.8,0,0,0,1,0,0,0
2013-10-11,76,51,64,10,51,56,1,0,559,1717,0.0,29.28,7.3,14,7.7,0,0,0,1,0,0,0,77,56,67,48,56,0,2,0.0,29.36,6.1,14,6.9,0,0,0,1,0,0,0
2013-10-12,73,46,60,6,54,57,5,0,600,1715,0.12,29.32,5.7,21,7.4,1,0,0,0,1,0,0,73,53,63,52,57,2,0,0.01,29.39,6.0,21,8.6,0,0,0,1,0,0,0
2013-10-13,64,44,54,1,41,48,11,0,602,1714,0.0,29.62,5.3,32,6.6,0,0,0,1,0,0,0,65,46,56,40,48,9,0,0.0,29.68,3.1,34,5.0,0,0,0,1,0,0,0
2013-10-14,62,42,52,-1,44,49,13,0,603,1712,0.0,29.53,6.6,8,8.4,0,0,0,1,0,0,0,62,45,54,43,49,11,0,0.0,29.59,7.2,8,8.4,0,0,0,1,0,0,0
2013-10-15,64,49,57,4,51,54,8,0,604,1711,0.07,29.14,7.6,19,10.6,1,0,0,0,1,0,0,65,51,58,50,54,7,0,0.09,29.22,6.9,19,9.7,1,0,0,0,1,0,0
2013-10-16,54,47,51,-1,45,48,14,0,605,1709,0.005,29.16,10.5,25,10.8,0,1,0,0,0,0,0,54,47,51,43,47,14,0,0.005,29.23,10.5,25,10.7,0,1,0,0,0,0,0
2013-10-17,53,40,47,-5,44,46,18,0,606,1707,0.29,29.12,6.1,26,6.9,1,0,0,0,1,0,0,54,44,49,43,47,16,0,0.17,29.2,7.1,24,7.9,1,0,1,0,1,0,0
2013-10-18,50,39,45,-6,40,43,20,0,607,1706,0.0,29.18,8.3,26,8.7,0,0,0,1,0,0,0,50,42,46,39,43,19,0,0.0,29.26,7.9,25,8.6,0,0,0,1,0,0,0
2013-10-19,54,42,48,-3,37,42,17,0,608,1704,0.01,29.1,8.9,25,9.2,0,0,0,0,1,0,0,54,43,49,36,43,16,0,0.01,29.17,10.1,24,10.4,0,0,0,0,1,0,0
2013-10-20,61,36,49,-1,42,46,16,0,610,1703,0.01,29.07,5.1,20,6.1,0,0,0,0,1,0,0,65,41,53,41,47,12,0,0.02,29.15,7.5,21,8.4,0,0,0,0,1,0,0
2013-10-21,55,33,44,-6,31,38,21,0,611,1701,0.005,29.19,10.8,27,11.5,0,0,0,1,0,0,0,55,36,46,32,40,19,0,0.03,29.26,10.3,27,10.8,0,0,0,0,1,0,0
2013-10-22,42,29,36,-14,31,34,29,0,612,1700,0.005,29.21,5.4,26,6.1,0,0,0,0,1,0,0,41,31,36,31,35,29,0,0.03,29.28,4.6,26,5.4,1,1,0,0,1,0,0
2013-10-23,46,32,39,-10,27,34,26,0,613,1658,0.005,29.24,9.2,30,10.0,0,0,0,1,0,0,0,46,32,39,27,34,26,0,0.005,29.32,9.2,29,9.2,0,0,0,0,1,0,0
2013-10-24,44,31,38,-11,25,33,27,0,614,1657,0.005,29.45,10.3,30,10.9,0,0,0,1,0,0,0,44,34,39,25,34,26,0,0.0,29.52,9.2,30,9.9,0,0,0,1,0,0,0
2013-10-25,51,29,40,-8,26,35,25,0,616,1656,0.0,29.47,10.8,24,11.7,0,0,0,1,0,0,0,51,29,40,26,36,25,0,0.0,29.57,10.4,23,11.3,0,0,0,1,0,0,0
2013-10-26,55,37,46,-2,29,39,19,0,617,1654,0.0,29.22,10.9,27,14.2,0,0,0,1,0,0,0,55,38,47,29,39,18,0,0.0,29.3,10.5,26,13.4,0,0,0,1,0,0,0
2013-10-27,54,29,42,-6,29,37,23,0,618,1653,0.0,29.28,6.3,23,6.6,0,0,0,1,0,0,0,55,32,44,29,38,21,0,0.0,29.37,6.4,23,6.7,0,0,0,1,0,0,0
2013-10-28,53,35,44,-3,37,41,21,0,619,1651,0.0,29.54,9.0,4,9.4,0,0,0,1,0,0,0,54,36,45,38,42,20,0,0.0,29.6,8.8,4,10.3,0,0,0,1,0,0,0
2013-10-29,57,42,50,3,40,45,15,0,620,1650,0.005,29.49,6.1,10,7.5,0,0,0,1,0,0,0,57,43,50,39,45,15,0,0.005,29.57,5.9,11,6.6,0,0,1,0,1,0,0
2013-10-30,63,43,53,7,52,53,12,0,622,1649,0.55,29.22,6.6,15,7.5,1,0,1,0,1,0,0,64,47,56,52,53,9,0,1.16,29.29,5.3,14,6.2,1,0,1,0,1,0,0
2013-10-31,64,46,55,9,56,57,10,0,623,1647,1.04,28.69,9.4,24,11.5,1,0,0,0,1,0,0,65,47,56,56,57,9,0,2.03,28.77,9.5,23,11.4,1,0,0,0,1,0,0
2014-05-01,49,42,46,-7,38,42,19,0,448,1849,0.09,29.02,13.5,24,13.4,1,1,0,0,1,0,0,50,43,47,42,44,18,0,0.09,29.1,14.1,24,14.0,0,1,0,0,1,0,0
2014-05-02,53,46,50,-4,39,45,15,0,447,1850,0.005,29.03,10.2,24,11.5,0,0,0,1,0,0,0,80,47,64,43,47,1,0,0.04,29.1,10.7,23,11.9,0,0,0,0,1,0,0
2014-05-03,67,46,57,3,37,48,8,0,446,1851,0.0,29.07,13.8,28,14.7,0,0,0,1,0,0,0,68,49,59,39,49,6,0,0.0,29.13,13.3,28,14.1,0,0,0,1,0,0,0
2014-05-04,58,44,51,-3,29,41,14,0,444,1852,0.0,29.31,4.8,3,10.0,0,0,0,1,0,0,0,61,47,54,31,43,11,0,0.0,29.37,5.6,4,11.1,0,0,0,1,0,0,0
2014-05-05,55,43,49,-6,34,42,16,0,443,1853,0.05,29.26,12.6,5,13.1,0,0,0,0,1,0,0,59,45,52,36,44,13,0,0.01,29.31,12.5,5,13.8,0,0,0,0,1,0,0
2014-05-06,63,41,52,-3,34,45,13,0,442,1855,0.0,29.21,12.6,7,13.7,0,0,0,1,0,0,0,63,45,54,38,47,11,0,0.0,29.26,12.9,7,13.7,0,0,0,1,0,0,0
2014-05-07,78,48,63,8,42,50,2,0,441,1856,0.005,29.1,7.5,8,8.9,0,0,0,1,0,0,0,80,52,66,47,55,0,1,0.005,29.15,6.3,10,9.3,0,0,0,0,1,0,0
2014-05-08,89,51,70,14,55,63,0,5,439,1857,0.1,29.08,13.7,21,14.2,0,0,0,0,1,0,0,93,68,81,58,66,0,16,0.0,29.15,13.8,20,14.3,0,0,0,1,0,0,0
2014-05-09,73,54,64,8,52,58,1,0,438,1858,1.03,29.03,13.2,24,16.0,1,0,0,0,1,0,0,76,57,67,56,61,0,2,1.43,29.1,12.4,23,15.3,1,0,0,0,1,0,1
2014-05-10,77,47,62,6,42,52,3,0,437,1859,0.0,29.19,2.9,25,6.9,0,0,0,1,0,0,0,77,52,65,44,54,0,0,0.0,29.26,3.1,20,6.8,0,0,0,1,0,0,0
2014-05-11,81,52,67,10,53,59,0,2,436,1900,0.12,29.19,7.6,16,8.9,0,0,0,1,0,0,0,85,63,74,55,61,0,9,0.41,29.26,7.8,17,10.1,0,0,0,0,0,0,1
2014-05-12,84,64,74,17,64,67,0,9,435,1901,2.09,29.13,6.6,19,12.0,1,0,0,0,0,1,1,86,65,76,67,70,0,11,0.03,29.2,11.1,19,12.5,1,0,0,0,1,1,0
2014-05-13,67,52,60,2,53,56,5,0,434,1902,0.12,29.29,9.5,26,12.3,1,0,0,0,1,0,0,70,54,62,55,58,3,0,0.14,29.35,8.1,25,10.8,0,0,0,0,1,0,0
2014-05-14,56,44,50,-8,39,46,15,0,433,1903,0.02,29.36,10.9,2,12.0,1,0,0,0,1,0,0,57,44,51,41,48,14,0,0.06,29.41,11.4,1,12.5,1,0,0,0,1,0,0
2014-05-15,55,40,48,-10,35,41,17,0,432,1904,0.19,29.26,10.3,1,13.6,0,0,0,0,1,0,0,57,42,50,38,43,15,0,0.26,29.32,9.2,1,13.6,1,0,0,0,1,0,0
2014-05-16,46,37,42,-17,34,38,23,0,431,1905,0.1,29.33,4.9,6,8.0,0,1,0,0,1,0,0,45,41,43,37,40,22,0,0.08,29.39,6.6,5,9.1,0,0,0,0,1,0,0
2014-05-17,60,39,50,-9,33,42,15,0,430,1906,0.0,29.4,7.7,26,8.5,1,0,0,0,0,0,0,61,41,51,34,44,14,0,0.0,29.47,7.6,24,8.2,1,0,0,0,0,0,0
2014-05-18,69,47,58,-2,37,48,7,0,429,1907,0.0,29.47,9.8,22,10.5,0,0,0,1,0,0,0,70,48,59,38,49,6,0,0.0,29.54,8.5,21,9.2,0,0,0,1,0,0,0
2014-05-19,69,45,57,-3,40,50,8,0,428,1908,0.005,29.34,12.7,16,13.3,0,0,0,0,1,0,0,71,53,62,40,52,3,0,0.005,29.41,11.3,16,12.0,0,0,0,0,1,0,0
2014-05-20,85,62,74,13,58,63,0,9,427,1909,0.82,29.12,9.9,20,11.1,1,0,0,0,1,1,1,87,63,75,60,65,0,10,0.64,29.19,10.5,20,11.9,1,0,0,0,0,1,1
2014-05-21,86,63,75,14,55,63,0,10,426,1910,0.01,29.16,4.4,31,7.5,1,0,1,0,1,0,0,89,68,79,58,66,0,14,0.01,29.21,4.8,30,7.9,0,0,1,0,0,0,0
2014-05-22,70,53,62,1,47,54,3,0,425,1911,0.0,29.36,4.0,5,6.8,0,0,0,1,0,0,0,69,54,62,50,56,3,0,0.0,29.42,5.4,5,7.5,0,0,0,1,0,0,0
2014-05-23,69,48,59,-2,43,51,6,0,425,1912,0.0,29.47,6.2,5,6.5,0,0,0,1,0,0,0,68,51,60,46,52,5,0,0.0,29.52,5.1,5,6.0,0,0,0,1,0,0,0
2014-05-24,74,47,61,-1,42,52,4,0,424,1913,0.0,29.44,3.9,6,5.2,0,0,0,1,0,0,0,74,50,62,45,53,3,0,0.0,29.5,3.2,7,4.6,0,0,0,1,0,0,0
2014-05-25,83,50,67,5,46,56,0,2,423,1914,0.0,29.35,2.3,15,5.0,0,0,0,1,0,0,0,85,54,70,49,58,0,5,0.0,29.41,1.7,15,4.5,0,0,0,1,0,0,0
2014-05-26,87,61,74,12,59,65,0,9,422,1915,0.0,29.25,5.9,21,7.5,0,0,0,1,0,0,0,90,67,79,62,67,0,14,0.08,29.31,6.3,21,7.7,0,0,0,0,0,1,0
2014-05-27,85,58,72,10,61,65,0,7,422,1916,0.21,29.21,5.3,25,10.0,1,0,0,0,1,0,0,85,61,73,65,68,0,8,0.5,29.26,5.3,24,9.7,1,0,0,0,1,0,0
2014-05-28,71,56,64,1,49,55,1,0,421,1916,0.03,29.29,9.1,4,9.3,1,0,0,0,1,0,0,73,58,66,54,59,0,1,0.68,29.35,8.3,4,9.1,1,0,1,0,1,0,0
2014-05-29,76,54,65,1,51,57,0,0,421,1917,0.0,29.38,8.4,5,9.0,0,0,0,1,0,0,0,77,57,67,55,59,0,2,0.0,29.42,8.8,4,9.7,0,0,0,1,0,0,0
2014-05-30,79,53,66,2,49,57,0,1,420,1918,0.0,29.44,6.1,6,7.0,0,0,0,1,0,0,0,79,57,68,53,59,0,3,0.0,29.49,7.1,7,8.0,0,0,0,1,0,0,0
2014-05-31,88,54,71,7,50,59,0,6,420,1919,0.0,29.39,5.8,12,8.0,0,0,0,1,0,0,0,89,60,75,53,62,0,10,0.0,29.45,5.1,11,7.4,0,0,0,1,0,0,0
2014-06-01,90,63,77,13,59,66,0,12,419,1920,0.005,29.24,12.9,18,13.0,0,0,0,1,0,0,0,92,69,81,60,68,0,16,0.005,29.31,12.0,18,12.1,0,0,0,1,0,0,0
2014-06-02,83,68,76,12,62,67,0,11,419,1920,0.14,29.11,13.2,22,14.6,0,0,0,0,1,0,0,85,69,77,65,70,0,12,0.2,29.18,13.4,22,15.0,0,0,0,1,0,0,0
2014-06-03,81,66,74,10,50,60,0,9,418,1921,0.0,29.18,7.2,28,9.8,0,0,0,1,0,0,0,82,70,76,53,62,0,11,0.0,29.24,3.7,29,10.5,0,0,0,1,0,0,0
2014-06-04,70,55,63,-1,53,57,2,0,418,1922,0.19,29.13,7.8,6,9.3,1,0,0,0,1,0,0,72,58,65,56,59,0,0,0.12,29.18,8.5,6,10.9,1,0,0,0,1,0,0
2014-06-05,76,52,64,-1,42,53,1,0,417,1923,0.0,29.23,5.0,6,6.0,0,0,0,1,0,0,0,75,56,66,44,55,0,1,0.0,29.29,6.5,6,7.8,0,0,0,1,0,0,0
2014-06-06,81,49,65,-1,40,54,0,0,417,1923,0.0,29.26,3.9,11,4.9,0,0,0,1,0,0,0,82,54,68,42,55,0,3,0.0,29.32,4.8,9,5.6,0,0,0,1,0,0,0
2014-06-07,84,57,71,5,50,59,0,6,417,1924,0.08,29.18,3.3,9,7.7,0,0,0,0,1,0,0,85,62,74,51,60,0,9,0.12,29.23,4.2,10,7.1,0,0,0,0,1,0,0
2014-06-08,72,54,63,-3,44,53,2,0,417,1925,0.23,29.28,13.9,2,14.1,0,0,0,0,1,0,0,70,55,63,48,55,2,0,0.21,29.33,15.4,1,15.7,1,0,0,0,1,0,0
2014-06-09,78,55,67,1,48,55,0,2,416,1925,0.0,29.24,7.7,4,8.5,0,0,0,1,0,0,0,79,56,68,52,58,0,3,0.0,29.29,6.3,4,8.0,0,0,0,1,0,0,0
2014-06-10,66,56,61,-6,51,55,4,0,416,1926,1.26,29.12,10.0,3,10.3,1,0,0,0,1,0,0,70,59,65,56,59,0,0,0.45,29.17,8.3,3,9.1,1,1,0,0,1,0,0
2014-06-11,67,57,62,-5,55,58,3,0,416,1926,0.52,29.0,6.4,34,7.4,1,1,0,0,1,0,0,69,62,66,60,62,0,1,0.03,29.05,2.2,36,5.8,1,1,1,0,1,0,0
2014-06-12,79,58,69,1,56,62,0,4,416,1927,0.005,29.08,8.6,27,10.0,1,1,0,0,0,0,0,82,63,73,59,64,0,8,0.01,29.13,8.9,26,9.8,1,1,0,0,0,0,0
2014-06-13,75,55,65,-3,41,52,0,0,416,1927,0.0,29.26,6.4,31,9.8,0,0,0,1,0,0,0,75,57,66,45,55,0,1,0.0,29.32,3.4,34,7.5,0,0,0,1,0,0,0
2014-06-14,79,52,66,-2,43,55,0,1,416,1928,0.0,29.31,7.8,17,8.3,0,0,0,1,0,0,0,80,57,69,43,56,0,4,0.0,29.37,7.5,17,8.6,0,0,0,1,0,0,0
2014-06-15,84,60,72,4,55,63,0,7,416,1928,0.0,29.17,14.3,19,15.7,0,0,0,1,0,0,0,86,64,75,58,65,0,10,0.005,29.24,13.4,19,14.5,0,0,0,1,0,0,0
2014-06-16,88,67,78,9,61,67,0,13,416,1929,0.0,29.24,7.4,21,8.7,0,0,0,1,0,0,0,90,69,80,64,70,0,15,0.0,29.31,7.1,21,8.8,0,0,0,1,0,0,0
2014-06-17,91,77,84,15,64,70,0,19,416,1929,0.005,29.15,9.1,22,12.6,0,0,0,0,1,0,0,93,79,86,68,74,0,21,0.0,29.22,11.5,21,13.9,0,0,0,1,0,0,0
2014-06-18,82,61,72,2,63,66,0,7,416,1929,0.65,29.24,2.0,23,10.2,1,0,1,0,0,1,1,85,63,74,67,70,0,9,0.8,29.29,3.3,23,10.6,1,0,0,0,1,1,1
2014-06-19,79,59,69,-1,61,64,0,4,416,1930,0.32,29.33,6.0,7,8.2,1,0,1,0,0,0,1,82,60,71,66,68,0,6,0.39,29.39,5.4,6,7.6,1,0,1,0,1,0,1
2014-06-20,85,63,74,4,63,67,0,9,416,1930,0.01,29.23,2.6,30,8.5,1,0,1,0,0,0,0,86,66,76,67,70,0,11,0.03,29.28,2.6,29,8.8,1,0,0,0,1,0,0
2014-06-21,84,60,72,2,62,65,0,7,416,1930,1.28,29.21,0.7,17,7.3,1,0,0,0,1,0,0,85,63,74,65,67,0,9,0.73,29.26,2.1,17,6.5,1,0,0,0,1,0,0
2014-06-22,82,63,73,3,61,64,0,8,417,1931,0.0,29.16,4.4,7,4.9,1,0,1,0,0,0,0,82,66,74,64,67,0,9,0.0,29.23,4.8,8,5.8,1,0,0,0,0,0,0
2014-06-23,81,66,74,4,65,68,0,9,417,1931,0.05,29.11,2.9,22,5.5,1,0,0,0,1,0,0,84,69,77,69,71,0,12,0.16,29.18,1.9,22,5.5,1,0,0,0,1,0,0
2014-06-24,87,70,79,8,65,69,0,14,417,1931,0.41,29.15,0.8,36,4.7,0,0,0,0,1,0,1,85,70,78,70,72,0,13,1.15,29.21,0.9,15,5.7,1,0,0,0,1,0,0
2014-06-25,80,59,70,-1,58,61,0,5,417,1931,0.005,29.28,6.8,4,7.3,1,0,1,0,0,0,0,79,62,71,63,65,0,6,0.02,29.34,5.3,4,6.2,1,0,1,0,0,0,0
2014-06-26,78,59,69,-2,57,61,0,4,418,1931,0.0,29.34,6.2,5,6.8,1,0,1,0,0,0,0,77,60,69,60,63,0,4,0.0,29.38,5.5,6,7.1,1,0,1,0,0,0,0
2014-06-27,88,59,74,3,62,67,0,9,418,1931,0.005,29.28,7.9,16,9.8,1,0,1,0,0,0,0,91,62,77,65,70,0,12,0.0,29.34,7.2,16,9.0,1,0,1,0,0,0,0
2014-06-28,87,71,79,8,67,70,0,14,419,1931,0.0,29.23,11.8,18,12.1,0,0,0,1,0,0,0,88,75,82,70,73,0,17,0.16,29.31,11.1,17,11.7,0,0,0,0,0,1,1
2014-06-29,85,69,77,6,67,71,0,12,419,1931,0.07,29.2,12.3,21,12.9,0,0,0,0,1,0,0,88,71,80,70,73,0,15,0.04,29.26,12.4,21,13.2,0,0,0,1,0,0,0
2014-06-30,87,67,77,5,67,70,0,12,419,1931,2.6,29.05,6.3,20,12.6,0,0,0,0,1,1,1,88,68,78,71,73,0,13,2.06,29.1,9.0,19,12.7,1,0,0,0,1,1,1
2014-07-01,80,67,74,2,60,65,0,9,420,1931,0.005,29.02,12.3,24,12.4,0,0,0,0,1,0,0,84,68,76,64,68,0,11,0.04,29.08,14.9,24,14.6,1,1,0,0,1,0,0
2014-07-02,70,56,63,-9,53,57,2,0,420,1931,0.12,29.23,5.3,30,9.6,1,1,1,0,1,0,0,74,58,66,56,60,0,1,0.12,29.28,6.3,30,9.7,1,1,1,0,1,0,0
2014-07-03,76,56,66,-6,48,56,0,1,421,1931,0.07,29.41,2.2,30,6.8,0,0,0,0,1,0,0,75,57,66,51,58,0,1,0.05,29.47,1.8,1,7.0,1,1,0,0,1,0,0
2014-07-04,79,58,69,-3,48,57,0,4,422,1930,0.0,29.54,2.9,6,7.2,0,0,1,0,0,0,0,79,60,70,50,59,0,5,0.0,29.6,2.8,6,7.1,0,0,1,0,0,0,0
2014-07-05,77,60,69,-3,54,60,0,4,422,1930,0.005,29.41,8.0,21,8.3,0,0,1,0,1,0,0,79,63,71,55,62,0,6,0.01,29.47,9.2,21,9.6,0,0,1,0,1,0,0
2014-07-06,87,63,75,3,63,68,0,10,423,1930,0.0,29.1,11.8,22,12.3,0,0,0,1,0,0,0,89,66,78,66,70,0,13,0.0,29.17,12.5,22,12.9,0,0,0,1,0,0,0
2014-07-07,88,71,80,8,63,69,0,15,423,1930,0.63,29.0,6.9,27,8.6,0,0,0,0,0,0,1,89,72,81,66,71,0,16,0.48,29.05,9.1,27,10.3,0,0,0,0,0,0,1
